cell,scenario,segment,pair,n,mean_diff,ci_lo,ci_hi,n_neg,n_pos,rel_mean_diff
theta10,A,pre,cur-legs,50,-0.0011253319943000286,-0.001513419631425674,-0.0006969929703672129,40,10,-0.01640015088538138
theta10,B,all,hist-cur,50,0.00023275363750269396,0.00016350243436852026,0.00030115191765254997,6,44,0.0037558763395611717
theta10,B,all,hist-in,50,1.981923923072282e-07,-2.7341789130215507e-07,6.798516271798278e-07,23,27,3.1862149484340943e-06
theta10,B,all,in-cur,50,0.00023255544511038674,0.00016607836307963426,0.00029683338308357374,6,44,0.003752678167773463
theta10,B,all,hist-legs,50,-0.0013968432407831589,-0.0018012704840146166,-0.0009560565510924139,42,8,-0.021962901130650775
theta10,B,all,cur-legs,50,-0.0016295968782858528,-0.002027086268895043,-0.0011806464971743588,44,6,-0.025622542369566684
theta10,B,post,hist-cur,50,-6.175625535513596e-07,-8.39941170815674e-06,7.481509768327514e-06,23,27,-9.838886751212648e-06
theta10,B,post,hist-in,50,4.423345388337996e-07,-9.323954725441728e-08,1.0547439473679032e-06,20,30,7.047307029041573e-06
theta10,B,post,in-cur,50,-1.0598970923851593e-06,-9.068301640574362e-06,6.9397376212739286e-06,23,27,-1.688607477890074e-05
theta10,B,post,hist-legs,50,-0.0014995230935163186,-0.0019665509837466823,-0.0009699099982099778,41,9,-0.023332914562720505
theta10,B,post,cur-legs,50,-0.0014989055309627675,-0.0019719620462319296,-0.0009533613932577523,41,9,-0.023323305151327346
theta10,B,pre,hist-cur,50,0.00047072310628879595,0.00033395663169188554,0.0005969205726366871,6,44,0.007230789376739596
theta10,B,pre,hist-in,50,-2.731235964059664e-08,-6.171061823842214e-07,5.651535392463894e-07,25,25,-4.1653379478585216e-07
theta10,B,pre,in-cur,50,0.00047075041864843653,0.0003331282780929072,0.0006013480202267448,7,43,0.007231208922577274
theta10,B,pre,hist-legs,50,-0.0013910073612846082,-0.0018124800066295107,-0.0009648303516238278,42,8,-0.020773224273077345
theta10,B,pre,cur-legs,50,-0.0018617304675734043,-0.002268644919668679,-0.0014358840539271409,46,4,-0.027802976184976867
theta10_snr0,A,all,hist-cur,50,-0.003246559672998725,-0.003812949240920864,-0.002689815864204604,50,0,-0.019705160296510763
theta10_snr0,A,all,hist-in,50,-6.17738048462213e-06,-1.4958837029908218e-05,2.934145078816136e-06,30,20,-3.824613971044433e-05
theta10_snr0,A,all,in-cur,50,-0.0032403822925141028,-0.0038072115653419855,-0.0027070737738811943,50,0,-0.01966766636911605
theta10_snr0,A,all,hist-legs,50,-0.039207045087124935,-0.04373130050802918,-0.034396170142300224,49,1,-0.19533464624570288
theta10_snr0,A,all,cur-legs,50,-0.035960485414126206,-0.040427491372497834,-0.03112310153762517,49,1,-0.1791598597033469
theta10_snr0,A,post,hist-cur,50,0.000301404259779908,0.00023061138662456467,0.0003708916945914787,7,43,0.0018427563410379853
theta10_snr0,A,post,hist-in,50,-2.3906612462371024e-06,-1.4653746097149782e-05,9.672617351763899e-06,25,25,-1.4589172903408693e-05
theta10_snr0,A,post,in-cur,50,0.0003037949210261451,0.00023235255827113008,0.00037937700033071405,6,44,0.0018573726114715686
theta10_snr0,A,post,hist-legs,50,-0.038836826893536805,-0.043880026017904264,-0.033247118813402136,49,1,-0.19159768370267155
theta10_snr0,A,post,cur-legs,50,-0.039138231153316716,-0.04446643275434156,-0.0335107972725983,49,1,-0.1930846321135254
theta10_snr0,A,pre,hist-cur,50,-0.006796066999901093,-0.007847824836001598,-0.005806401776337539,50,0,-0.038549126254754346
theta10_snr0,A,pre,hist-in,50,-1.1426020764603306e-05,-2.3614914733908094e-05,-3.2065554912334093e-07,29,21,-6.740552921859547e-05
theta10_snr0,A,pre,in-cur,50,-0.006784640979136491,-0.007798269185920871,-0.00574980474543781,50,0,-0.0384843147811402
theta10_snr0,A,pre,hist-legs,50,-0.04199676123849777,-0.04702734136943952,-0.03699774629383529,49,1,-0.1985691013027649
theta10_snr0,A,pre,cur-legs,50,-0.03520069423859666,-0.04009085248775803,-0.030102621212681202,49,1,-0.1664359349164321
theta10_snr0,B,all,hist-cur,50,0.0032213026049026333,0.0027416743737647543,0.00370754379188299,1,49,0.02002587046479776
theta10_snr0,B,all,hist-in,50,-2.2528867415144706e-06,-1.0013297339125635e-05,5.707811674034766e-06,26,24,-1.3730365183994176e-05
theta10_snr0,B,all,in-cur,50,0.0032235554916441476,0.0027221912524787177,0.0037295345121697715,1,49,0.020039875984797267
theta10_snr0,B,all,hist-legs,50,-0.03616571188657585,-0.0406583226359558,-0.031252574052928445,49,1,-0.1806081521126473
theta10_snr0,B,all,cur-legs,50,-0.039387014491478495,-0.0439379395008093,-0.034423037295452465,49,1,-0.19669503331912722
theta10_snr0,B,post,hist-cur,50,4.7037213942315026e-05,1.336961079909272e-06,8.963644408604961e-05,18,32,0.00028791825579037685
theta10_snr0,B,post,hist-in,50,-1.6534540969601053e-06,-1.0611821657465291e-05,7.504962796405526e-06,29,21,-1.0117898948486586e-05
theta10_snr0,B,post,in-cur,50,4.869066803927513e-05,-2.0099655413751323e-06,9.497083537070503e-05,19,31,0.0002980391702690709
theta10_snr0,B,post,hist-legs,50,-0.038926339138633866,-0.04430193479077178,-0.03350178745379969,49,1,-0.192377601703641
theta10_snr0,B,post,cur-legs,50,-0.03897337635257618,-0.04418113079241063,-0.0333176261438522,49,1,-0.19261006400575514
theta10_snr0,B,pre,hist-cur,50,0.006438308551186684,0.005516454576542942,0.0072910723942628325,1,49,0.03817922273809699
theta10_snr0,B,pre,hist-in,50,-3.2133992515820386e-06,-1.3361099368569288e-05,6.091941964580948e-06,27,23,-1.835437837740551e-05
theta10_snr0,B,pre,in-cur,50,0.006441521950438265,0.005496676508546677,0.007296756526247423,1,49,0.03819827822212624
theta10_snr0,B,pre,hist-legs,50,-0.035790666739531254,-0.04075613044580123,-0.030560198570598763,49,1,-0.16973437641082414
theta10_snr0,B,pre,cur-legs,50,-0.04222897529071794,-0.04718660793520348,-0.037081594990451106,49,1,-0.2002675401271942
theta20,A,all,hist-cur,50,-0.0006554308272108022,-0.0009619967080463172,-0.0002885902298885594,38,12,-0.009605461288603026
theta20,A,all,hist-in,50,-7.312852069311926e-07,-2.6383182803380657e-06,1.159491534045332e-06,23,27,-1.082094560716626e-05
theta20,A,all,in-cur,50,-0.0006546995420038709,-0.0009698125577230787,-0.0003170979111302466,38,12,-0.009594744167200608
theta20,A,all,hist-legs,50,-0.001473674383488472,-0.0018453285345319092,-0.0010612578718090242,44,6,-0.02134106194915881
theta20,A,all,cur-legs,50,-0.0008182435562776699,-0.0008856325651059961,-0.0007433029342069218,49,1,-0.011849419803773338
theta20,A,post,hist-cur,50,-0.00027107710141230146,-0.0006153112503333652,0.0001193755131819275,37,13,-0.0039527554429683075
theta20,A,post,hist-in,50,2.291776243940058e-07,-3.2724239190292627e-06,3.869557272055102e-06,24,26,3.355064271926942e-06
theta20,A,post,in-cur,50,-0.00027130627903669546,-0.0006175748363295725,0.00012006181854340474,37,13,-0.003956097234279747
theta20,A,post,hist-legs,50,-0.0013602866636943367,-0.0018094802678886202,-0.0008812037670057642,41,9,-0.019525136476947084
theta20,A,post,cur-legs,50,-0.001089209562282035,-0.0012204299337338807,-0.000961870861948024,50,0,-0.015634179120594043
theta20,A,pre,hist-cur,50,-0.001081979327595127,-0.0014230443379779363,-0.0007082114470686637,42,8,-0.014946568948503592
theta20,A,pre,hist-in,50,-2.2867732877773772e-06,-4.976629672868545e-06,3.6463841699726365e-07,27,23,-3.206800495025027e-05
theta20,A,pre,in-cur,50,-0.0010796925543073495,-0.0014253404102462816,-0.0007076153387611019,42,8,-0.014914979237181351
theta20,A,pre,hist-legs,50,-0.0016859723895102108,-0.002071503740255127,-0.0012840423499862036,45,5,-0.023097472045920626
theta20,A,pre,cur-legs,50,-0.0006039930619150838,-0.0007058681976514384,-0.0004955797865821564,46,4,-0.008274579673019707
theta20,B,all,hist-cur,50,0.0007200620226414561,0.00033185570957169566,0.0010616389623371001,10,40,0.011620504835216311
theta20,B,all,hist-in,50,1.117671428225997e-07,-1.963669963986718e-07,4.2560539378964586e-07,23,27,1.783004295008844e-06
theta20,B,all,in-cur,50,0.0007199502554986336,0.0003381883861585591,0.0010509962607413055,10,40,0.011618701114727313
theta20,B,all,hist-legs,50,-0.0009114470978677869,-0.000992576613928535,-0.0008296234167451884,50,0,-0.014331765487029295
theta20,B,all,cur-legs,50,-0.001631509120509243,-0.0020301070648250947,-0.0011714418934206147,44,6,-0.02565415607750358
theta20,B,post,hist-cur,50,0.0005360719703766609,9.51540312988387e-05,0.0009300786774447563,11,39,0.008539518481561092
theta20,B,post,hist-in,50,3.4505500113260477e-07,-1.1050304675210702e-08,7.544307642931396e-07,18,32,5.450144990858935e-06
theta20,B,post,in-cur,50,0.0005357269153755282,0.0001329790703362529,0.0009317190358337116,11,39,0.008534021824913932
theta20,B,post,hist-legs,50,-0.0009638284292636968,-0.0010763488381220743,-0.0008476045941382859,50,0,-0.014995308124213453
theta20,B,post,cur-legs,50,-0.0014999003996403577,-0.0019761002122618875,-0.0009865933038757382,41,9,-0.023335552226260957
theta20,B,pre,hist-cur,50,0.0009419043026791305,0.0005461739060192972,0.0012943680145844957,9,41,0.01447502026406109
theta20,B,pre,hist-in,50,-1.158907217090055e-07,-4.934214329394282e-07,2.7872653697760487e-07,25,25,-1.7555732179488788e-06
theta20,B,pre,in-cur,50,0.0009420201934008394,0.0005360469615647555,0.0013082664086749602,9,41,0.014476801252363598
theta20,B,pre,hist-legs,50,-0.000922868761911032,-0.001046234095937076,-0.0008115700660364831,49,1,-0.013787373670155562
theta20,B,pre,cur-legs,50,-0.0018647730645901623,-0.002272319741613368,-0.0014053542236529284,46,4,-0.0278591324277853
theta20_snr0,A,all,hist-cur,50,-0.012207631451317608,-0.013737767999292539,-0.010723752000587193,50,0,-0.06958912733006758
theta20_snr0,A,all,hist-in,50,-1.8196891980085117e-05,-4.396876401784627e-05,7.645664029108967e-06,27,23,-0.00011147667450566432
theta20_snr0,A,all,in-cur,50,-0.012189434559337525,-0.013814433262693637,-0.010723065156882698,50,0,-0.06948539665650791
theta20_snr0,A,all,hist-legs,50,-0.03886322593194138,-0.04330688272136714,-0.034045477435537895,49,1,-0.19231604064234212
theta20_snr0,A,all,cur-legs,50,-0.026655594480623775,-0.030959747979659724,-0.02200330171571937,48,2,-0.13190614696934275
theta20_snr0,A,post,hist-cur,50,0.0012712067486042985,0.0010248501350301291,0.0015354569006111932,2,48,0.0077392631166035755
theta20_snr0,A,post,hist-in,50,-8.37446926483576e-06,-4.678749536286884e-05,3.031918999950709e-05,23,27,-5.059068544095261e-05
theta20_snr0,A,post,in-cur,50,0.0012795812178691343,0.0010322103429256072,0.0015442684944476158,3,47,0.007790247916026355
theta20_snr0,A,post,hist-legs,50,-0.038506670677902345,-0.04358607788326998,-0.033008240002127605,49,1,-0.18872848041182058
theta20_snr0,A,post,cur-legs,50,-0.03977787742650663,-0.044926338693136524,-0.034243157533927156,49,1,-0.19495890526366363
theta20_snr0,A,pre,hist-cur,50,-0.0249520110332215,-0.027594676405479596,-0.022412563224969845,50,0,-0.12708162194858483
theta20_snr0,A,pre,hist-in,50,-3.3723511010409215e-05,-6.50674284192097e-05,-5.519657076489134e-06,28,22,-0.00019672107927897435
theta20_snr0,A,pre,in-cur,50,-0.024918287522211088,-0.027354537345020954,-0.022385649295541873,50,0,-0.1269098667152572
theta20_snr0,A,pre,hist-legs,50,-0.041607930564195934,-0.046702932091233,-0.0363368130844949,49,1,-0.19534032711239002
theta20_snr0,A,pre,cur-legs,50,-0.016655919530974443,-0.021567831077344328,-0.011426950572979851,41,9,-0.07819597671454316
theta20_snr0,B,all,hist-cur,50,0.012285361710238554,0.010865695484217761,0.013719221072404322,0,50,0.07641297548244529
theta20_snr0,B,all,hist-in,50,-6.786460379881731e-08,-1.819503027474549e-05,1.922019150989926e-05,24,26,-3.9214202479541015e-07
theta20_snr0,B,all,in-cur,50,0.012285429574842355,0.010900054377403476,0.013658502003687456,0,50,0.07641339758937454
theta20_snr0,B,all,hist-legs,50,-0.02717240635856975,-0.03143210548385865,-0.022459648808645198,48,2,-0.1357035122717037
theta20_snr0,B,all,cur-legs,50,-0.039457768068808304,-0.04394008696841978,-0.03433834681689552,49,1,-0.19705864996571507
theta20_snr0,B,post,hist-cur,50,0.0002832371428344527,0.00017869366918011137,0.00038609477450469537,10,40,0.0017338419223218069
theta20_snr0,B,post,hist-in,50,-5.4696405562926205e-06,-2.7940852901766435e-05,1.789663960448945e-05,27,23,-3.342344567973623e-05
theta20_snr0,B,post,in-cur,50,0.0002887067833907453,0.0001843720262074099,0.0003934107869498653,11,39,0.0017673244380738975
theta20_snr0,B,post,hist-legs,50,-0.03872928832467748,-0.04376324576097269,-0.03330405471882233,49,1,-0.19137800236562202
theta20_snr0,B,post,cur-legs,50,-0.03901252546751193,-0.04407623121437284,-0.03324898941602552,49,1,-0.19277759840614275
theta20_snr0,B,pre,hist-cur,50,0.02383910452995237,0.021618396320697914,0.02601767033656577,0,50,0.14151542730287267
theta20_snr0,B,pre,hist-in,50,3.6439097765622595e-06,-1.8158216314763402e-05,2.6156973734778656e-05,27,23,1.8949943040695306e-05
theta20_snr0,B,pre,in-cur,50,0.02383546062017581,0.021611330820745924,0.025981524565053222,0,50,0.141493796060456
theta20_snr0,B,pre,hist-legs,50,-0.01848953793921025,-0.02366704175302957,-0.013270412622086543,41,9,-0.0877177248811952
theta20_snr0,B,pre,cur-legs,50,-0.04232864246916262,-0.046957880568069876,-0.03705510745604948,49,1,-0.2008147649179747
theta30,A,all,hist-cur,50,-0.0006895407654154933,-0.0009986434559413403,-0.00035605805322318646,40,10,-0.009263542624550826
theta30,A,all,hist-in,50,-1.0977321346687664e-06,-4.661894493103634e-06,2.558145794735814e-06,24,26,-1.4885002991854256e-05
theta30,A,all,in-cur,50,-0.0006884430332808246,-0.0010048035467086305,-0.00034584356442149254,40,10,-0.009248795289904533
theta30,A,all,hist-legs,50,-0.001341584899430359,-0.0016737670226686975,-0.0009609138623176029,44,6,-0.017866831940597693
theta30,A,all,cur-legs,50,-0.0006520441340148656,-0.0007244598178710284,-0.0005731524431255449,49,1,-0.008683731432310228
theta30,A,post,hist-cur,50,-2.076741607111937e-05,-0.0003273259274723352,0.0003435727049789413,33,17,-0.00027831982959827665
theta30,A,post,hist-in,50,5.857120212780786e-07,-6.430106662897644e-06,7.969119081194518e-06,23,27,7.851816168789645e-06
theta30,A,post,in-cur,50,-2.135312809239745e-05,-0.00033235641497362205,0.0003276414280678406,33,17,-0.00028616939881755365
theta30,A,post,hist-legs,50,-0.0012413833292166743,-0.0016519174534871959,-0.0007722856125454072,42,8,-0.016368945985246845
theta30,A,post,cur-legs,50,-0.0012206159131455548,-0.001362275085818985,-0.0010832126930458168,50,0,-0.01609510574273625
theta30,A,pre,hist-cur,50,-0.0014052595650435905,-0.0017550071499001826,-0.0010163833812858096,45,5,-0.017724653241803823
theta30,A,pre,hist-in,50,-3.919250761049986e-06,-9.13519546207682e-06,1.0442717844622033e-06,27,23,-5.032330420741883e-05
theta30,A,pre,in-cur,50,-0.0014013403142825406,-0.0017588598942210147,-0.0010216518665733681,45,5,-0.01767521941303986
theta30,A,pre,hist-legs,50,-0.0015406973826775578,-0.0018990681725346357,-0.0011411457887027983,44,6,-0.01939980100496112
theta30,A,pre,cur-legs,50,-0.0001354378176339674,-0.0002700754934421165,-1.2337931133800724e-06,31,19,-0.0017053749426632645
theta30,B,all,hist-cur,50,0.0008368056881062506,0.0004352157650330821,0.001186185267131536,10,40,0.013505960585322
theta30,B,all,hist-in,50,1.8394545656344463e-07,-2.713680888139329e-07,6.589363131064632e-07,23,27,2.9293069677310555e-06
theta30,B,all,in-cur,50,0.0008366217426496871,0.00044983719267137573,0.001175029416002617,10,40,0.013502991723946527
theta30,B,all,hist-legs,50,-0.0007994783505057833,-0.0008905303650217903,-0.0007113319100219773,49,1,-0.012571494662450096
theta30,B,all,cur-legs,50,-0.001636284038612034,-0.002033174789383038,-0.0011844384723658792,44,6,-0.025729947589762367
theta30,B,post,hist-cur,50,0.0005441623628940538,0.0001233013601864072,0.0009229557672322714,12,38,0.008667996981289967
theta30,B,post,hist-in,50,5.625223221536468e-07,1.2347246558186424e-08,1.2104381095917746e-06,20,30,8.883531122718357e-06
theta30,B,post,in-cur,50,0.0005435998405719001,0.00011664371390397065,0.0009325046511678204,12,38,0.008659036527346764
theta30,B,post,hist-legs,50,-0.0009624062806583915,-0.0010762710340394197,-0.00085380103932667,50,0,-0.014970954637159865
theta30,B,post,cur-legs,50,-0.0015065686435524453,-0.001980648557200333,-0.000990035770495416,41,9,-0.02343581008735852
theta30,B,pre,hist-cur,50,0.0011674354395248773,0.000752538159845577,0.0015418196590352437,6,44,0.017947791198093827
theta30,B,pre,hist-in,50,-1.7743909812420467e-07,-7.522533240945963e-07,4.051000762419734e-07,24,26,-2.6797901636258144e-06
theta30,B,pre,in-cur,50,0.0011676128786230016,0.0007591508512417909,0.001545230845023145,6,44,0.017950519091881948
theta30,B,pre,hist-legs,50,-0.0007004166477707267,-0.000849702734557759,-0.0005540790158415045,47,3,-0.010467408993260808
theta30,B,pre,cur-legs,50,-0.0018678520872956043,-0.0022807010762980963,-0.001407323123809886,46,4,-0.027914201923765466
theta30_snr0,A,all,hist-cur,50,-0.017719916344253423,-0.021020461876992504,-0.01388171028508694,45,5,-0.09646783130865545
theta30_snr0,A,all,hist-in,50,-1.654983280578337e-05,-6.788665545525079e-05,3.2346578765903135e-05,25,25,-9.970743284772478e-05
theta30_snr0,A,all,in-cur,50,-0.01770336651144764,-0.021125165104369688,-0.013719148766758497,45,5,-0.09637773345219393
theta30_snr0,A,all,hist-legs,50,-0.03831789739690225,-0.04261450958969161,-0.033424741869457666,49,1,-0.18757051658083196
theta30_snr0,A,all,cur-legs,50,-0.020597981052648824,-0.021764456593551727,-0.019358544826394205,50,0,-0.10082948723798903
theta30_snr0,A,post,hist-cur,50,-0.011307225881800382,-0.014827452410919893,-0.007382072957491443,42,8,-0.06296870603957738
theta30_snr0,A,post,hist-in,50,-4.060592746604752e-07,-7.614120784023511e-05,8.025490586581012e-05,24,26,-2.4132537633626664e-06
theta30_snr0,A,post,in-cur,50,-0.011306819822525722,-0.014741902241380125,-0.007545507896584615,42,8,-0.06296644473982377
theta30_snr0,A,post,hist-legs,50,-0.037992726159705545,-0.042896168982504014,-0.032475409431785625,49,1,-0.18420316192436553
theta30_snr0,A,post,cur-legs,50,-0.02668550027790516,-0.02877052876490942,-0.02478948030370318,50,0,-0.12938143759573167
theta30_snr0,A,pre,hist-cur,50,-0.02478920608241513,-0.02877793118970258,-0.020507995255493936,48,2,-0.12444784888163635
theta30_snr0,A,pre,hist-in,50,-4.550796674079038e-05,-0.00010360642156121017,1.2044025164252947e-05,28,22,-0.00026086564112158203
theta30_snr0,A,pre,in-cur,50,-0.02474369811567435,-0.028640540126669344,-0.02017609688872787,48,2,-0.1242193878107558
theta30_snr0,A,pre,hist-legs,50,-0.04098792420209993,-0.045880346451462925,-0.03594111687607431,49,1,-0.19029433474349933
theta30_snr0,A,pre,cur-legs,50,-0.016198718119684798,-0.01814999876506018,-0.014227256477679405,50,0,-0.07520566967684986
theta30_snr0,B,all,hist-cur,50,0.018266068473643534,0.014037024289645445,0.021887578163378028,3,47,0.11367486453010257
theta30_snr0,B,all,hist-in,50,1.9630669483572393e-07,-1.0034063813989968e-05,1.1322459488941898e-05,26,24,1.09697450351635e-06
theta30_snr0,B,all,in-cur,50,0.018265872166948697,0.013979434822242474,0.021828490764282123,3,47,0.11367364285851111
theta30_snr0,B,all,hist-legs,50,-0.0212767021454027,-0.02250569319563235,-0.020031402140646675,50,0,-0.10626145288164268
theta30_snr0,B,all,cur-legs,50,-0.03954277061904623,-0.04407869214445984,-0.03441235377921259,49,1,-0.19748700847670103
theta30_snr0,B,post,hist-cur,50,0.013164937493133641,0.009027166774223135,0.016666841691073034,7,43,0.08061054320990656
theta30_snr0,B,post,hist-in,50,-4.8815564646642606e-08,-1.1871398913050223e-05,1.2708179169468232e-05,29,21,-2.7660628433756874e-07
theta30_snr0,B,post,in-cur,50,0.013164986308698287,0.008929967046503428,0.016786710213928725,7,43,0.0806108421136564
theta30_snr0,B,post,hist-legs,50,-0.025920602124103357,-0.02777210232666142,-0.02404838545125551,50,0,-0.12806566557597052
theta30_snr0,B,post,cur-legs,50,-0.039085539617237,-0.04423532291588132,-0.03339919976193598,49,1,-0.19310954357896
theta30_snr0,B,pre,hist-cur,50,0.02413202943515293,0.019844485681340403,0.02795912936700816,3,47,0.14339228192736633
theta30_snr0,B,pre,hist-in,50,3.22868310043134e-07,-1.2592999166575634e-05,1.3278859474959334e-05,26,24,1.6778874381349987e-06
theta30_snr0,B,pre,in-cur,50,0.02413170656684289,0.0197610685106058,0.028222827483997282,3,47,0.14339036344703865
theta30_snr0,B,pre,hist-legs,50,-0.018292124088297966,-0.02041220255273115,-0.016254442877495178,50,0,-0.0868085767965897
theta30_snr0,B,pre,cur-legs,50,-0.0424241535234509,-0.0472811982065775,-0.03694949093458939,49,1,-0.2013314785857366
theta45,A,all,hist-cur,50,-0.0007591196397896138,-0.0010443107549397924,-0.0004234912698409463,44,6,-0.00881552583045015
theta45,A,all,hist-in,50,-1.2147582509558496e-07,-6.2803553626696106e-06,5.811587939894359e-06,25,25,-1.4232223118824825e-06
theta45,A,all,in-cur,50,-0.0007589981639645183,-0.0010357187720993625,-0.0004189928361697226,44,6,-0.008814115152583613
theta45,A,all,hist-legs,50,-0.0011542038792627088,-0.0014579185125861943,-0.0007978781199392295,44,6,-0.01334235582714625
theta45,A,all,cur-legs,50,-0.000395084239473095,-0.000476613141586946,-0.0003138875378069029,46,4,-0.004567091308092613
theta45,A,post,hist-cur,50,0.00036635283783790053,7.05211630254932e-05,0.0006856406548112173,18,32,0.0042539168874828346
theta45,A,post,hist-in,50,2.8577424917390628e-06,-1.0086766115413013e-05,1.5594282658187326e-05,23,27,3.304329509053101e-05
theta45,A,post,in-cur,50,0.00036349509534616144,7.188740074663597e-05,0.000693027192429742,18,32,0.004220734125429098
theta45,A,post,hist-legs,50,-0.0010754659102342062,-0.0014482442234243617,-0.0006601170968967915,42,8,-0.012282179618273357
theta45,A,post,cur-legs,50,-0.0014418187480721067,-0.0016071556601583523,-0.0012836374585020686,50,0,-0.016466051292094594
theta45,A,pre,hist-cur,50,-0.001947778584837333,-0.002310252845934427,-0.0015486402928857478,47,3,-0.02116638007500764
theta45,A,pre,hist-in,50,-4.90865175232974e-06,-1.4580249584154538e-05,4.375909831428997e-06,26,24,-5.449249355545118e-05
theta45,A,pre,in-cur,50,-0.0019428699330850032,-0.0023020108528800385,-0.0015399915181394594,47,3,-0.021113038083543895
theta45,A,pre,hist-legs,50,-0.0013338463564046227,-0.0016510549729365214,-0.000974859457927336,44,6,-0.014592172023219777
theta45,A,pre,cur-legs,50,0.0006139322284327104,0.000429984828357292,0.0008016286249200626,8,42,0.006716369276620924
theta45,B,all,hist-cur,50,0.0010792752067949162,0.0006864886041642642,0.00143500142095125,8,42,0.017422398925032383
theta45,B,all,hist-in,50,3.3364352544751344e-07,-3.5618134598622287e-07,1.0186489555501086e-06,24,26,5.29370162644712e-06
theta45,B,all,in-cur,50,0.0010789415632694685,0.0006663442698685884,0.001432243783735361,8,42,0.017417013022935766
theta45,B,all,hist-legs,50,-0.0005690290026856415,-0.0006820767075459652,-0.00045697967362982986,48,2,-0.008947577901896766
theta45,B,all,cur-legs,50,-0.0016483042094805579,-0.0020407258525065933,-0.0012127102835478006,44,6,-0.025918415846545754
theta45,B,post,hist-cur,50,0.0005662060448307259,0.00015452296067502275,0.0009447597210220097,12,38,0.009019849348212825
theta45,B,post,hist-in,50,9.227377256013081e-07,8.576335343557856e-08,1.90969648078854e-06,23,27,1.456832684209278e-05
theta45,B,post,in-cur,50,0.0005652833071051245,0.00012060963354801648,0.0009481908750284652,12,38,0.009005149831404725
theta45,B,post,hist-legs,50,-0.0009598458571862929,-0.0010739327403177527,-0.0008450766122779667,49,1,-0.014927760127375879
theta45,B,post,cur-legs,50,-0.0015260519020170189,-0.002013460995080611,-0.0010082512432803064,41,9,-0.02373353655139482
theta45,B,pre,hist-cur,50,0.0016296034578780639,0.0011837524962959836,0.00202376131239607,3,47,0.025064173377734787
theta45,B,pre,hist-in,50,-2.147840600993933e-07,-1.0178639472680876e-06,6.045690845037435e-07,25,25,-3.2227086269783754e-06
theta45,B,pre,in-cur,50,0.001629818241938163,0.0011996932771843648,0.00203627238747389,3,47,0.02506747687153573
theta45,B,pre,hist-legs,50,-0.00024319536829062503,-0.00045715089325469723,-4.037923082600273e-05,28,22,-0.0036357484711789755
theta45,B,pre,cur-legs,50,-0.001872798826168689,-0.0022846424805521267,-0.001420889013366892,46,4,-0.027998170840702944
theta45_snr0,A,all,hist-cur,50,-0.022102322646368355,-0.025753442164420288,-0.017921817302724474,49,1,-0.11400594362392677
theta45_snr0,A,all,hist-in,50,5.97844046191337e-05,-3.310673892416015e-05,0.00015671162709788043,22,28,0.0003481752238946878
theta45_snr0,A,all,in-cur,50,-0.0221621070509875,-0.025853411233765566,-0.018101636832564546,49,1,-0.11431431743475429
theta45_snr0,A,all,hist-legs,50,-0.03718006946153313,-0.0414069548677073,-0.03253827467481222,49,1,-0.17793962883318257
theta45_snr0,A,all,cur-legs,50,-0.015077746815164765,-0.016508241330250653,-0.013622289001058337,50,0,-0.07216039966538804
theta45_snr0,A,post,hist-cur,50,-0.009448912809485071,-0.012807457119898877,-0.005430129215567628,40,10,-0.05147973607931431
theta45_snr0,A,post,hist-in,50,8.269763247322647e-05,-6.932021070837087e-05,0.0002429347189899974,20,30,0.00047523374989207827
theta45_snr0,A,post,in-cur,50,-0.009531610441958294,-0.012854417811382936,-0.005746961365827872,40,10,-0.05193029080237537
theta45_snr0,A,post,hist-legs,50,-0.03692913893233205,-0.04156303024347138,-0.03157217912320737,49,1,-0.17499765236644152
theta45_snr0,A,post,cur-legs,50,-0.027480226122846983,-0.02948434823017697,-0.025449719376114364,50,0,-0.1302216947654538
theta45_snr0,A,pre,hist-cur,50,-0.03491953807044745,-0.03931992418912346,-0.03045719782117134,49,1,-0.16196723987750855
theta45_snr0,A,pre,hist-in,50,9.544902689450629e-06,-9.878828352173673e-05,0.0001175695748585024,26,24,5.283140298350446e-05
theta45_snr0,A,pre,in-cur,50,-0.0349290829731369,-0.039282025228395114,-0.0301996652277708,49,1,-0.16201151198501437
theta45_snr0,A,pre,hist-legs,50,-0.03970553792478401,-0.04437360327348205,-0.034806380409848556,49,1,-0.1801666353009384
theta45_snr0,A,pre,cur-legs,50,-0.00478599985433656,-0.007179351700947021,-0.0022740822514691547,35,15,-0.021716806656543738
theta45_snr0,B,all,hist-cur,50,0.023633502962264644,0.019558728139948002,0.027367271607283777,3,47,0.1472060665136372
theta45_snr0,B,all,hist-in,50,7.636913060422023e-06,-9.049580759895176e-06,2.5408330518063864e-05,22,28,4.146598919747519e-05
theta45_snr0,B,all,in-cur,50,0.023625866049204226,0.019230648046329,0.027330113042358724,3,47,0.14715849845173265
theta45_snr0,B,all,hist-legs,50,-0.016055697088378267,-0.01750681373330065,-0.014608912121170659,50,0,-0.08018375952763479
theta45_snr0,B,all,cur-legs,50,-0.03968920005064291,-0.0441852980013813,-0.03480941416500405,49,1,-0.19821184064368694
theta45_snr0,B,post,hist-cur,50,0.013398182565509585,0.009210066572646221,0.017132423506332078,7,43,0.08209948866046853
theta45_snr0,B,post,hist-in,50,-4.190669524950508e-08,-1.7924912676160477e-05,1.89715608250855e-05,30,20,-2.373070715000639e-07
